wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,5,0,2,4,3,1,1,0,2.0,10,0.0,0,0.990950226,1.0,1,1,2.333333333,1,0.6667,0
17,1,0,2,24,0,2,0,16,0.6875,622,0.833333333,0,0.0,0.291666667,0,0,34.88235294,10,2.2353,0
6,3,0,5,17,3,0,5,6,0.4,60,1.0,0,0.975124378,0.444444444,2,4,8.833333333,1,0.8333,1
2,4,0,15,13,1,0,15,2,2.0,61,0.0,0,0.989690722,0.6,2,4,29.5,1,0.5,1
1,1,0,0,2,0,0,0,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,1
2,3,0,4,4,1,1,3,2,2.0,13,0.0,0,0.976190476,0.75,1,1,5.5,1,0.5,0
9,1,0,9,34,0,1,8,8,0.458333333,206,1.0,1,0.0,0.416666667,0,0,21.55555556,2,0.8889,1
6,3,0,7,23,9,1,7,6,0.833333333,134,1.0,1,0.934210526,0.361111111,2,12,20.33333333,1,0.8333,0
8,1,0,7,51,14,3,4,4,0.80952381,419,0.333333333,1,0.0,0.619047619,0,0,50.25,6,1.375,1
3,1,3,3,4,3,3,0,3,2.0,10,0.0,0,0.0,0.666666667,0,0,2.333333333,1,0.6667,0
3,1,0,5,8,0,1,4,0,0.833333333,84,0.0,2,0.0,0.466666667,0,0,25.0,4,2.0,1
3,4,0,14,12,3,1,13,3,2.0,56,0.0,0,0.979591837,0.6,2,6,17.66666667,1,0.6667,0
7,3,4,9,16,0,4,6,6,0.166666667,119,1.0,1,0.97029703,0.428571429,0,0,15.85714286,2,1.0,1
9,5,4,12,23,6,5,8,8,0.375,124,0.0,1,0.875,0.355555556,4,15,12.66666667,6,1.7778,1
3,1,0,13,19,3,1,13,3,2.0,207,0.0,0,0.0,0.444444444,0,0,68.0,11,5.3333,0
22,1,0,18,74,121,3,17,9,0.680272109,943,0.857142857,4,0.0,0.180952381,0,0,41.54545455,19,3.0455,1
6,5,0,2,11,15,1,1,6,2.0,34,0.0,0,1.0,0.625,0,0,4.666666667,0,0.0,0
5,3,0,8,12,8,1,7,5,0.5,59,1.0,0,0.904761905,0.4,1,6,10.6,2,1.0,1
8,1,0,16,42,8,2,15,4,0.607142857,246,1.0,1,0.0,0.321428571,0,0,29.25,4,1.875,1
7,2,0,1,13,0,1,0,7,0.0,65,1.0,0,0.684210526,0.342857143,1,2,8.142857143,1,0.8571,0
16,1,0,7,34,10,4,6,7,0.586666667,399,1.0,2,0.0,0.214814815,0,0,23.3125,1,0.75,1
6,3,0,35,53,0,1,34,5,0.55,570,1.0,4,0.923076923,0.361111111,2,5,93.33333333,4,1.5,1
37,1,0,25,101,552,10,15,35,0.919871795,899,0.576923077,7,0.0,0.18018018,0,0,22.59459459,12,2.1081,1
2,5,0,4,10,1,0,4,2,2.0,28,0.0,0,0.982142857,0.75,2,7,13.0,1,0.5,1
19,1,2,53,24,157,44,10,17,0.99382716,94,0.444444444,1,0.0,0.157407407,0,0,3.473684211,1,0.8947,0
3,1,0,0,9,1,0,0,2,0.5,44,1.0,0,0.0,0.5,0,0,12.66666667,2,0.6667,0
2,4,0,5,5,0,3,3,2,0.0,25,0.0,0,0.987341772,0.666666667,2,3,11.0,2,1.0,1
1,1,0,2,1,0,1,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
2,5,0,6,6,1,0,6,2,2.0,21,0.0,0,0.98245614,0.75,1,6,9.5,1,0.5,1
96,4,2,15,197,0,2,13,66,0.919838057,2568,1.0,2,0.497354497,0.180871212,1,26,25.61458333,11,2.0938,1
2,3,0,5,4,1,1,4,2,2.0,9,0.0,0,0.975609756,0.75,1,1,3.5,1,0.5,0
21,3,0,61,108,68,4,60,20,0.765,1079,1.0,4,0.78021978,0.210884354,2,8,49.9047619,12,3.1429,1
25,1,0,53,25,300,52,2,25,1.041666667,28,0.0,0,0.0,0.34,0,0,0.0,1,1.0,0
5,1,0,7,13,4,5,2,3,0.75,44,0.5,1,0.0,0.25,0,0,7.4,1,0.6,1
5,2,0,6,7,4,1,5,5,0.5,22,1.0,0,0.555555556,0.325,0,0,3.2,1,0.8,1
34,3,0,14,143,369,5,13,24,0.903263403,1703,0.576923077,0,0.384615385,0.142857143,1,2,48.32352941,17,2.0882,1
20,1,0,15,22,8,15,0,13,0.552631579,901,1.0,0,0.0,0.875,0,0,43.55,8,2.95,1
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
3,1,0,1,4,0,1,0,3,0.642857143,55,0.0,0,0.0,0.666666667,0,0,15.0,0,0.0,1
28,3,23,60,138,124,24,36,15,0.931372549,2406,0.882352941,4,0.739583333,0.128205128,3,10,83.71428571,15,3.1786,1
5,4,0,17,19,10,0,17,5,2.0,85,0.0,0,0.96,0.333333333,3,12,16.0,2,1.2,0
5,1,0,44,5,10,44,0,5,2.0,5,0.0,0,0.0,0.6,0,0,0.0,1,1.0,0
52,4,8,37,84,1016,21,20,45,0.85130719,665,0.833333333,4,0.616,0.145104895,2,9,11.55769231,12,1.4231,1
10,1,0,0,15,37,0,0,10,0.777777778,64,1.0,0,0.0,0.375,0,0,5.0,1,0.8,0
3,2,0,3,5,3,1,2,0,2.0,18,0.0,0,0.5,0.555555556,0,0,5.0,2,1.0,0
6,1,0,1,16,0,0,1,5,0.733333333,88,1.0,0,0.0,0.333333333,0,0,13.16666667,1,0.6667,0
5,2,0,5,12,0,1,4,4,0.4375,119,1.0,3,0.4,0.4,0,0,22.0,7,2.2,0
81,1,2,5,82,3240,2,3,80,1.0125,266,1.0,0,0.0,0.096707819,0,0,2.271604938,1,0.9877,0
14,1,19,21,21,59,19,2,12,0.807692308,163,1.0,0,0.0,0.404761905,0,0,10.21428571,5,1.4286,1
4,2,0,1,15,0,0,1,4,0.833333333,62,0.0,0,0.571428571,0.5,1,4,14.0,3,1.5,0
13,1,0,8,46,42,4,5,13,0.625,339,0.5,0,0.0,0.340659341,0,0,24.92307692,5,1.8462,0
1,3,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
121,1,0,13,151,5992,7,6,120,0.794444444,1009,0.0,1,0.0,0.185185185,0,0,7.314049587,4,1.1818,1
55,2,0,65,186,1287,27,50,44,0.948888889,1928,0.92,6,0.5,0.101604278,2,6,33.6,9,2.1273,1
3,3,0,7,7,3,2,5,3,2.0,25,0.0,0,0.953488372,0.555555556,1,1,7.333333333,1,0.6667,0
5,2,0,6,19,0,6,0,5,0.0,91,1.0,0,0.857142857,0.533333333,1,3,17.0,2,1.2,0
7,5,0,5,18,0,1,4,7,0.0,115,0.0,0,0.978417266,0.285714286,3,14,15.28571429,1,0.4286,0
9,2,0,13,20,36,1,13,8,2.0,85,0.0,0,0.804878049,0.351851852,2,3,8.444444444,2,1.2222,0
2,5,0,4,5,1,0,4,2,2.0,12,0.0,0,0.982142857,0.75,2,7,5.0,1,0.5,1
9,2,0,12,20,0,4,10,8,0.125,212,1.0,1,0.789473684,0.197530864,1,7,22.44444444,7,2.4444,1
7,3,0,21,38,0,1,21,6,0.083333333,282,1.0,1,0.922077922,0.306122449,2,9,39.0,3,1.7143,1
12,2,14,22,23,0,17,7,12,0.363636364,149,1.0,2,0.731707317,0.21875,1,7,11.25,5,1.5833,0
59,1,0,31,173,1695,17,17,54,1.001915709,2363,0.333333333,0,0.0,0.114224138,0,0,38.59322034,49,4.4915,1
49,3,2,43,100,1176,34,12,46,1.0,740,0.0,1,0.606837607,0.122222222,3,21,14.08163265,16,1.8571,1
1,1,0,9,1,0,9,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
9,1,0,3,9,36,2,1,9,2.0,9,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
6,2,0,4,25,13,2,2,5,0.9,104,1.0,1,0.871794872,0.305555556,1,1,16.0,2,1.0,0
28,1,0,53,49,268,49,4,28,0.562962963,732,0.8,0,0.0,0.285714286,1,1,24.96428571,9,1.4286,1
3,1,0,10,15,3,6,4,2,1.0,97,1.0,0,0.0,0.5,0,0,31.0,5,1.6667,1
8,2,0,2,19,0,1,1,8,0.657142857,183,1.0,0,0.932692308,0.35,0,0,21.25,5,1.625,0
16,5,0,16,44,8,4,13,14,0.75,261,1.0,2,0.899280576,0.18125,3,10,15.0625,4,1.4375,0
9,1,0,11,9,36,10,1,9,2.0,9,0.0,0,0.0,0.333333333,0,0,0.0,1,1.0,0
31,4,0,10,59,117,1,10,29,0.5,823,0.5,0,0.802721088,0.150537634,4,20,25.41935484,14,2.9032,0
5,1,0,0,18,4,0,0,3,0.625,157,1.0,0,0.0,0.25,0,0,30.0,6,1.8,1
9,1,0,1,15,36,0,1,9,2.0,69,0.0,0,0.0,0.111111111,0,0,6.666666667,2,1.0,1
7,2,0,8,11,19,4,6,6,0.833333333,39,1.0,1,0.444444444,0.333333333,0,0,4.428571429,1,0.7143,1
2,3,0,9,11,1,1,8,2,2.0,39,0.0,0,0.97826087,0.666666667,1,1,18.5,1,0.5,0
8,4,0,10,24,16,6,7,8,0.571428571,97,0.0,1,0.966507177,0.3,2,4,11.0,3,1.125,1
3,2,0,3,5,3,1,2,0,2.0,24,0.0,0,0.5,0.555555556,0,0,7.0,2,1.3333,0
4,1,0,69,4,6,69,0,4,2.0,4,0.0,0,0.0,0.583333333,0,0,0.0,1,1.0,1
5,3,0,7,23,8,3,5,2,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,1
6,3,0,18,40,3,1,18,5,0.4,183,1.0,1,0.918032787,0.305555556,1,6,29.33333333,5,1.6667,1
10,1,0,1,10,45,1,0,10,1.111111111,11,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0
5,4,3,17,21,0,3,14,5,0.25,149,1.0,2,0.96969697,0.366666667,3,14,28.4,4,1.2,0
21,2,0,49,56,208,17,36,19,0.95,317,0.0,0,0.622641509,0.216450216,1,2,14.04761905,4,1.4762,0
0,1,0,6,0,0,5,1,0,2.0,203,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1
13,1,0,12,32,34,3,9,13,0.826388889,289,0.75,0,0.0,0.201923077,0,0,20.30769231,2,1.0769,0
7,1,0,5,33,15,1,5,4,0.833333333,189,0.5,0,0.0,0.233333333,0,0,25.71428571,2,0.8571,1
10,5,0,20,49,39,4,17,8,1.022222222,285,0.0,1,0.963709677,0.333333333,3,7,27.0,5,1.7,1
3,4,0,1,4,1,0,1,2,0.5,499,0.0,0,0.976190476,1.0,0,0,165.0,1,0.3333,1
4,3,0,17,26,0,0,17,3,0.333333333,123,1.0,1,0.949152542,0.4,2,6,29.5,2,1.0,1
8,1,0,2,12,0,2,0,8,0.523809524,217,0.833333333,0,0.0,0.583333333,0,0,25.375,4,1.875,1
3,3,0,6,7,3,1,5,3,2.0,40,0.0,0,0.953488372,0.555555556,2,2,12.33333333,1,0.6667,0
4,4,0,13,13,6,1,12,4,2.0,59,0.0,0,0.96969697,0.4375,2,4,13.75,3,1.25,0
6,1,0,4,17,0,3,1,6,0.7,183,0.0,0,0.0,0.722222222,0,0,28.5,7,1.8333,1
2,5,0,5,6,1,0,5,2,2.0,14,0.0,0,0.982142857,0.75,2,7,6.0,1,0.5,1
11,1,0,7,25,3,2,6,8,0.733333333,303,0.777777778,3,0.0,0.328571429,0,0,24.90909091,5,1.2727,1
2,1,0,2,3,1,2,0,0,1.0,38,0.0,1,0.0,1.0,0,0,16.0,2,1.0,0
20,1,1,5,22,0,5,0,20,0.342105263,497,1.0,0,0.0,0.6,0,0,23.65,4,1.75,1
20,2,0,2,48,188,0,2,19,0.947368421,312,1.0,0,0.1,0.25,0,0,14.25,10,2.15,1
3,3,1,1,4,1,1,0,2,0.5,1248,1.0,0,0.974358974,1.0,0,0,414.6666667,1,0.3333,1
4,4,0,33,45,0,1,32,3,0.083333333,524,1.0,4,0.96969697,0.458333333,3,7,129.0,8,2.5,0
42,2,7,145,68,819,132,15,40,0.953929539,465,0.111111111,0,0.428571429,0.112244898,2,8,9.857142857,4,1.1667,1
8,1,0,15,31,28,13,2,6,2.0,287,0.0,0,0.0,0.5,0,0,34.875,7,3.5,1
6,1,2,6,25,3,5,1,6,0.56,424,0.0,1,0.0,0.375,0,0,68.83333333,8,2.8333,0
2,4,0,5,5,1,0,5,2,2.0,15,0.0,0,0.979591837,0.75,1,6,6.5,1,0.5,1
4,1,0,2,5,0,2,0,4,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
5,4,0,8,37,6,0,8,3,0.65,253,0.4,0,0.941176471,0.4375,2,8,48.6,4,1.2,1
4,1,0,4,40,0,0,4,3,0.333333333,240,1.0,0,0.0,0.333333333,0,0,58.0,12,3.75,0
2,1,0,0,3,1,0,0,1,2.0,7,0.0,0,0.0,1.0,0,0,2.5,1,0.5,1
5,1,0,1,6,0,1,0,5,0.25,32,1.0,0,0.0,0.533333333,1,1,5.2,2,0.8,1
33,1,10,113,53,526,104,20,32,0.998046875,300,0.0,16,0.0,0.234375,0,0,7.606060606,2,1.0,0
30,1,0,4,64,223,2,2,28,0.634482759,460,0.6,0,0.0,0.2,0,0,14.16666667,5,1.0667,1
13,5,0,12,20,54,3,9,12,0.9,119,1.0,0,0.926174497,0.21875,2,5,7.384615385,2,0.9231,0
1,4,0,0,2,0,0,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
4,4,0,1,11,4,0,1,2,1.285714286,1903,0.0,0,0.953488372,0.5,2,2,471.25,2,0.75,1
8,5,0,29,45,0,1,29,8,0.142857143,241,1.0,1,0.933962264,0.270833333,4,5,29.0,6,1.875,0
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
15,3,0,52,104,23,1,52,9,0.798319328,1308,1.0,8,0.811594203,0.214285714,2,3,85.06666667,14,3.1333,1
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333,1
50,5,0,57,121,1069,49,24,34,0.939909297,987,0.944444444,11,0.853658537,0.079130435,3,6,18.38,10,1.6,1
21,3,0,2,43,0,0,2,19,0.5,498,1.0,0,0.5,0.220238095,1,2,22.47619048,3,1.0476,0
5,1,0,3,9,0,2,1,4,0.25,27,0.0,1,0.0,0.3,0,0,4.2,1,0.6,0
3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
12,1,0,1,12,66,1,0,12,2.0,12,0.0,0,0.0,0.444444444,0,0,0.0,1,1.0,1
3,4,0,2,6,0,1,1,3,0.0,48,1.0,0,1.0,0.777777778,0,0,14.66666667,0,0.0,0
3,4,0,5,5,1,1,4,3,1.0,25,1.0,0,0.975903614,0.466666667,0,0,6.666666667,1,0.6667,0
2,4,0,7,6,1,0,7,2,2.0,13,0.0,0,0.989690722,0.625,2,4,5.5,1,0.5,0
2,4,0,10,10,1,0,10,2,2.0,31,0.0,0,0.989690722,0.6,2,5,14.5,1,0.5,0
7,3,0,14,25,0,2,13,6,0.5,118,1.0,1,0.903225806,0.285714286,1,6,15.57142857,5,1.4286,0
12,2,0,5,20,24,4,1,12,2.0,161,0.0,0,0.653846154,0.395833333,1,14,12.41666667,2,1.0,1
3,3,0,4,4,3,0,4,3,2.0,9,0.0,0,0.95,0.5,1,6,2.0,1,0.6667,1
18,3,1,24,81,79,5,20,17,0.735294118,474,0.5,1,0.920187793,0.136752137,2,6,25.11111111,4,1.2778,1
7,3,0,9,43,1,0,9,6,0.7,530,0.4,0,0.571428571,0.349206349,2,6,74.0,8,2.1429,1
66,1,0,94,66,2145,91,3,66,1.015384615,82,0.0,0,0.0,0.277056277,0,0,0.0,1,1.0,1
1,4,0,2,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
20,2,0,9,38,34,2,7,20,0.778947368,385,1.0,4,0.40625,0.242857143,1,7,18.0,11,2.55,0
4,4,0,10,25,6,1,9,4,2.0,121,0.0,0,0.985365854,0.625,2,4,29.25,1,0.75,1
8,2,1,4,21,0,2,3,8,0.333333333,158,1.0,2,0.65,0.34375,1,5,18.375,3,1.5,0
20,6,1,53,99,50,8,46,13,0.831578947,1165,1.0,1,0.838983051,0.225,3,8,56.75,7,2.55,1
5,1,0,5,15,4,1,5,5,0.25,77,1.0,0,0.0,0.4,0,0,14.2,2,0.8,1
2,4,1,5,4,1,1,5,2,2.0,11,0.0,0,1.0,0.6,0,0,4.5,0,0.0,0
1,1,0,6,10,0,3,4,0,2.0,80,0.0,3,0.0,1.0,0,0,71.0,0,0.0,1
1,1,0,8,1,0,8,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0
7,2,0,4,23,21,1,3,7,2.0,258,0.0,0,0.25,0.5,0,0,35.85714286,6,3.5714,1
2,1,0,0,4,1,0,0,2,1.0,47,1.0,0,0.0,1.0,0,0,18.0,1,0.5,0
17,1,0,4,54,50,0,4,16,0.65625,569,1.0,0,0.0,0.196078431,0,0,32.23529412,14,1.8824,1
15,4,1,12,37,0,11,1,15,0.392857143,357,0.0,0,0.62962963,0.311111111,1,2,22.66666667,8,2.0,0
7,1,0,9,25,0,2,7,7,0.5,199,0.5,1,0.0,0.357142857,0,0,27.14285714,1,0.8571,1
11,1,0,1,15,0,1,0,11,0.45,286,1.0,0,0.0,0.606060606,0,0,24.63636364,4,2.1818,1
3,4,0,15,14,0,0,15,3,0.0,63,1.0,1,0.979591837,0.444444444,3,13,19.66666667,1,0.6667,0
4,2,1,5,11,4,1,5,4,2.0,63,0.0,0,0.823529412,0.5,1,4,14.75,5,1.75,0
1,3,1,5,2,0,4,1,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
2,1,0,2,2,1,1,1,2,2.0,2,0.0,0,0.0,0.666666667,0,0,0.0,1,1.0,0
24,3,0,22,99,190,10,14,20,0.936454849,912,0.307692308,0,0.476190476,0.202898551,1,2,36.45833333,17,1.5833,0
17,1,0,3,33,0,3,0,17,0.4875,305,1.0,0,0.0,0.264705882,0,0,16.64705882,4,1.2941,0
5,3,0,21,32,2,2,20,4,1.0,518,1.0,1,0.9375,0.4,3,7,102.0,17,4.4,1
8,2,0,3,21,0,1,3,8,0.0,85,1.0,1,0.65,0.34375,1,5,9.5,2,1.0,0
3,5,0,9,11,3,0,9,3,2.0,37,0.0,0,0.99,0.533333333,3,5,11.33333333,1,0.3333,0
5,4,0,18,22,4,0,18,5,0.25,126,1.0,2,0.96,0.4,3,14,23.8,1,0.8,0
4,1,0,2,9,4,1,1,3,0.666666667,29,0.0,0,0.0,0.555555556,0,0,5.75,2,0.75,0
6,1,0,4,6,15,4,0,6,1.2,18,0.0,0,0.0,0.533333333,0,0,0.0,1,1.0,0
37,1,1,8,57,440,6,4,0,0.793209877,812,0.722222222,3,0.0,0.289189189,0,0,20.45945946,15,2.2162,0
4,3,2,17,5,6,11,6,4,2.0,7,0.0,0,0.959459459,0.4375,2,4,0.75,1,0.75,0
2,1,0,1,7,0,0,1,2,0.0,35,1.0,2,0.0,0.666666667,0,0,15.5,2,1.0,0
8,2,0,4,17,0,2,2,8,0.0,47,0.0,1,0.740740741,0.416666667,1,1,4.75,1,0.875,0
3,4,0,13,17,3,0,13,3,2.0,75,0.0,0,0.979591837,0.444444444,3,13,24.0,3,1.3333,0
13,1,0,11,70,66,2,9,6,0.952898551,2002,0.043478261,7,0.0,0.266666667,0,0,151.2307692,14,3.2308,0
34,1,0,12,127,211,0,12,28,0.656565657,1600,1.0,3,0.0,0.196078431,0,0,45.79411765,7,1.6176,1
1,1,0,1,2,0,1,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
21,1,1,5,23,0,5,0,21,0.3375,516,1.0,0,0.0,0.5,0,0,23.38095238,4,1.7143,1
4,6,0,8,16,6,0,8,3,2.0,113,0.0,0,0.955223881,0.5,2,8,27.25,1,0.75,1
7,4,0,22,49,21,4,19,5,2.0,452,0.0,0,0.923076923,0.339285714,2,7,63.57142857,14,5.1429,1
2,4,0,3,3,1,1,2,2,2.0,13,0.0,0,0.987804878,0.6,0,0,5.5,1,0.5,0
34,1,0,15,34,561,3,13,34,2.0,34,0.0,0,0.0,0.119485294,0,0,0.0,1,1.0,0
5,2,0,8,15,0,5,3,4,0.25,72,1.0,1,0.4,0.466666667,0,0,13.2,3,1.2,0
11,2,0,3,26,0,2,2,11,0.55,127,0.5,1,0.583333333,0.409090909,1,3,10.36363636,3,1.3636,0
19,1,0,1,19,171,1,0,19,2.0,19,0.0,0,0.0,0.381578947,0,0,0.0,1,1.0,0
14,4,0,9,40,0,1,8,13,0.076923077,174,1.0,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
6,3,0,21,36,0,2,20,5,0.5,289,1.0,3,0.934210526,0.285714286,2,8,46.5,7,2.5,0
3,3,0,4,14,1,0,4,2,0.5,37,1.0,1,0.965517241,0.555555556,1,4,11.0,1,0.6667,0
37,1,0,47,37,666,47,0,37,2.0,37,0.0,0,0.0,0.191891892,1,1,0.0,1,1.0,0
1,1,0,1,2,0,1,0,0,2.0,27,0.0,0,0.0,0.0,0,0,10.0,0,0.0,0
33,1,0,3,73,0,1,3,33,0.75,469,0.0,2,0.0,0.158508159,1,1,13.03030303,6,1.303,1
2,5,0,5,9,1,0,5,2,2.0,42,0.0,0,0.982142857,0.75,3,8,20.0,1,0.5,1
2,4,0,6,8,1,0,6,2,2.0,23,0.0,0,0.979591837,0.75,1,6,10.5,1,0.5,1
45,1,0,3,83,990,0,3,37,1.022727273,1528,0.0,0,0.0,0.172222222,0,0,32.75555556,10,1.6,1
11,3,0,9,20,29,6,4,11,0.825,114,1.0,0,0.951456311,0.340909091,2,5,9.0,2,1.0,1
10,2,0,3,23,0,0,3,10,0.5,116,1.0,1,0.590909091,0.35,1,8,10.4,4,1.3,0
7,4,1,11,47,15,2,9,3,0.333333333,268,1.0,0,0.972222222,0.5,1,1,37.14285714,1,0.8571,0
3,4,0,1,4,1,0,1,2,1.423076923,3769,0.0,0,0.976190476,1.0,0,0,1251.0,1,0.3333,0
8,2,0,2,17,0,1,1,6,0.171428571,514,1.0,1,0.65,0.3125,1,2,62.625,1,0.875,0
52,1,0,15,109,202,4,13,50,0.851540616,775,1.0,3,0.0,0.185314685,0,0,13.76923077,11,1.6346,1
2,1,0,4,5,1,0,4,1,2.0,15,0.0,0,0.0,0.5,0,0,6.5,1,0.5,0
3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
0,1,0,5,0,0,4,1,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0
1,1,0,0,1,0,0,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,1
3,5,0,7,10,3,1,6,2,2.0,40,0.0,0,0.990697674,0.583333333,2,4,12.33333333,1,0.6667,0
1,1,0,2,2,0,2,0,1,2.0,20,0.0,0,0.0,1.0,0,0,15.0,0,0.0,1
4,3,0,15,20,6,0,15,3,2.0,92,0.0,0,0.949152542,0.4,1,3,22.0,1,0.75,0
6,3,0,10,12,0,1,9,5,0.2,49,1.0,0,0.918032787,0.333333333,1,3,7.0,2,1.1667,0
3,4,0,1,4,1,0,1,2,1.428571429,1872,0.0,0,0.976190476,1.0,0,0,618.3333333,1,0.3333,1
3,4,0,13,12,3,1,12,3,2.0,55,0.0,0,0.979591837,0.5,2,4,17.33333333,3,1.3333,0
3,4,0,8,9,1,1,7,3,0.5,26,0.0,1,0.99086758,0.555555556,0,0,7.333333333,1,0.6667,0
9,2,1,20,10,36,19,6,1,2.0,28,0.0,0,0.6,0.314814815,0,0,2.111111111,1,0.8889,0
3,4,0,21,26,0,0,21,3,0.166666667,246,1.0,3,0.979591837,0.444444444,3,14,80.0,4,1.6667,0
1,1,0,7,1,0,6,1,0,2.0,62,0.0,0,0.0,0.0,0,0,60.0,0,0.0,0
42,1,0,10,90,335,6,5,39,0.667917448,877,0.923076923,1,0.0,0.125396825,0,0,19.57142857,6,1.2857,0
11,3,0,21,33,15,2,19,10,0.825,168,0.5,2,0.951456311,0.191919192,2,9,13.90909091,3,1.0909,1
6,2,0,2,8,5,2,0,6,0.8,47,0.0,0,0.642857143,0.444444444,0,0,6.0,1,0.8333,0
5,1,0,1,11,0,0,1,5,0.0,41,1.0,0,0.0,0.36,0,0,7.0,1,0.8,0
2,5,0,5,4,1,0,5,2,2.0,10,0.0,0,0.982142857,0.75,2,7,4.0,1,0.5,1
4,1,0,5,21,6,1,4,3,2.0,153,0.0,0,0.0,0.4,0,0,37.25,1,0.75,0
7,1,0,3,19,0,3,1,6,0.25,432,1.0,1,0.0,0.464285714,0,0,60.14285714,3,1.4286,1
5,2,10,24,17,10,14,10,4,2.0,56,0.0,0,0.931034483,0.44,1,4,10.2,1,0.8,0
6,3,0,31,57,0,2,29,5,0.5,413,1.0,2,0.918032787,0.305555556,2,10,67.16666667,28,6.0,1
93,1,1,17,137,4056,5,13,67,0.922302738,2311,0.777777778,14,0.0,0.173913043,0,0,23.55913978,14,2.4624,1
3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
5,6,0,13,36,10,1,12,4,2.0,186,0.0,0,0.941176471,0.4,2,8,36.2,1,0.8,1
10,5,0,7,53,0,1,6,5,0.883141762,1077,1.0,1,0.954545455,0.211111111,2,8,100.9,12,3.5,0
2,4,0,8,14,1,0,8,2,2.0,72,0.0,0,0.979591837,0.75,2,7,35.0,1,0.5,1
7,3,0,21,48,17,0,21,5,0.888888889,237,1.0,1,0.903225806,0.30952381,1,4,32.42857143,6,1.7143,0
9,6,1,9,24,6,2,8,8,0.375,218,0.0,1,0.888888889,0.355555556,5,22,23.11111111,7,2.3333,1
1,1,0,4,1,0,4,0,0,2.0,111,0.0,0,0.0,0.0,0,0,88.0,0,0.0,0
33,2,0,23,149,280,4,20,19,0.890625,1704,1.0,5,0.295454545,0.140151515,0,0,50.03030303,20,2.8182,1
5,2,0,3,7,0,1,2,5,0.25,42,0.0,0,0.966666667,0.4,0,0,7.2,1,0.2,0
3,4,0,11,27,3,0,11,2,2.0,169,0.0,0,0.96,0.476190476,1,7,55.33333333,8,3.0,1
9,5,0,11,32,8,2,9,8,0.78125,392,0.25,6,0.954285714,0.26984127,2,20,41.66666667,10,2.8889,1
3,1,0,2,9,1,2,0,2,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,1
15,3,0,7,26,53,2,5,15,0.785714286,164,1.0,5,0.933333333,0.293333333,2,6,9.6,2,1.0,1
14,3,0,10,42,27,1,9,14,0.666666667,290,1.0,2,0.937799043,0.25,3,4,19.5,2,1.0714,1
3,4,0,7,19,3,1,6,2,2.0,54,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667,0
4,4,1,9,8,4,7,4,4,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
5,1,0,6,36,0,3,5,5,0.65,330,1.0,2,0.0,0.466666667,0,0,64.0,3,1.6,0
3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
3,4,0,1,4,1,0,1,2,1.3,875,0.0,0,0.976190476,1.0,0,0,289.0,1,0.3333,0
23,1,0,2,26,181,2,0,22,0.97979798,3198,0.0,0,0.0,0.25,0,0,137.6521739,17,3.913,1
8,2,0,15,54,18,0,15,6,0.904761905,565,0.866666667,0,0.5,0.328571429,0,0,67.75,2,1.0,1
