wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
21,2,0,14,76,120,9,12,7,0.8721498722852347,522,1.0,2,0.26767322310193886,0.219118218260524,0,0,23.300464595946874,5,1.6502236788266642,1
61,5,0,106,217,1487,89,36,39,0.9466869312912394,1792,0.5764807853428218,7,0.9151388068324792,0.10299113979106758,2,6,27.588723058192087,20,2.6401642340552476,1
2,1,0,9,19,2,1,8,1,2.0,110,0.0,0,0.01940058841848058,0.559332289289703,0,0,36.187855865105576,16,6.297691447769973,1
5,1,0,5,28,1,1,3,3,0.5081421446077641,197,1.0,0,0.8450822763660673,0.47333916564672035,0,6,36.67229260130584,7,2.194482073701517,1
21,6,0,12,113,131,6,10,10,0.7856175733262306,777,0.9412122800214702,1,0.9711393134516195,0.1950261223774099,2,6,35.79691151224215,10,2.371244420087432,1
12,1,0,9,53,42,3,9,6,0.8426310540787892,481,0.7227299154172301,1,0.16619676056310734,0.22317010969158285,0,0,36.206733566516455,7,2.888974689456111,1
16,1,0,2,38,96,2,0,15,0.7125471620644416,679,0.8038696854994033,0,0.05074105685271304,0.3183023858116228,0,0,39.20755995792999,11,1.9613031450059675,1
47,4,0,21,122,821,13,14,44,0.9576593181940641,981,0.3835167235690173,4,0.933080725262146,0.1288312271635583,3,19,19.52227776692547,14,1.7702666239484706,1
21,1,0,20,87,96,12,14,9,0.8573794575654706,624,0.8391468294470191,3,0.0,0.24643638662600642,0,0,26.857092349962514,6,1.8332154827503793,1
13,6,0,15,81,46,4,15,4,0.8467180080320539,524,1.0,0,0.9820540985533843,0.3480857332324002,3,6,38.75568895116429,10,2.17192872489134,1
11,1,0,12,107,11,2,12,3,0.9141795032145719,1839,0.33352189562684703,3,0.37475756233718804,0.23634091530857565,0,0,164.19758771705548,20,5.090410211271077,1
3,6,0,4,25,0,1,3,1,0.5925402953858564,333,1.0,0,0.9956580555609464,0.7779032907185899,2,4,86.97333868087654,3,1.4517663847307043,1
60,5,0,99,219,1425,78,41,39,0.9461332515864719,1807,0.534895633488864,8,0.917368751550373,0.10686323131689648,2,7,28.27137157409242,21,2.6030859421388026,1
3,2,0,5,22,2,1,5,1,1.5828601914301683,108,0.31285485650558753,0,0.3109501085398217,0.5068892448489731,0,0,29.850215928613977,9,3.9150350790032205,1
13,2,0,8,37,39,4,4,10,0.7744614489214499,303,0.979912903495415,1,0.8433223659483222,0.2289549967669184,0,1,20.28532303738313,8,1.7116485032666977,1
13,2,0,11,62,43,3,10,4,0.8233712467676763,493,0.7075905314166873,1,0.2642366576549171,0.2664785497201706,0,1,36.51142330158059,6,2.5474562470802846,1
12,6,0,8,66,37,3,7,1,0.8480409881401013,679,0.8990748784732038,1,0.9835088089454367,0.27572195198325267,1,3,54.306769748036835,4,1.266043499014543,1
160,1,0,151,386,11760,122,52,121,0.9423589965722128,5823,0.7122472929446577,10,0.0,0.07912205051057815,0,0,35.20521546470494,58,3.5414506716124676,1
6,3,0,5,21,1,1,4,4,0.7492720014068178,116,1.0,0,0.8239609887531697,0.39586973336639475,0,0,17.706269813588893,2,1.1634799920934,1
8,1,0,6,18,2,3,3,8,0.7376498124509121,113,1.0,0,0.5567392865713682,0.3911703999557341,0,0,12.971225396776044,2,1.3408835117492692,1
13,1,0,10,52,40,4,9,7,0.7875756879150081,486,0.7019741807519118,0,0.0,0.19143077860916752,0,0,35.310715978970954,6,2.898211364483298,1
14,2,0,14,94,22,7,9,7,0.7028620410084716,967,1.0,1,0.8603115008721998,0.573057666867332,1,5,67.59708597214085,11,2.051801418309744,1
22,3,0,32,68,165,28,12,13,0.8919004705680855,359,0.9504676076810272,2,0.4428976664209997,0.1544460112415839,1,2,14.886144968371061,5,1.3290600942126545,1
20,2,0,26,82,107,18,15,10,0.8798840678452073,620,0.8514018176967736,3,0.4647544291330268,0.22755801588976746,1,8,28.66723944877085,6,1.604787996946623,1
120,1,0,163,363,6264,137,52,84,0.933556120326277,5186,0.9025832637707012,8,0.11528216724931606,0.0591555304660674,0,0,41.71150567067306,48,3.8335411964880723,1
8,4,1,7,31,18,4,5,2,0.7272463950918926,143,0.8833891169310203,1,0.6442297491286934,0.2507310210443228,0,0,16.57791871689819,1,1.0660900248452154,1
19,2,0,16,82,104,8,15,6,0.8208606916999017,532,1.0,3,0.3553159696077166,0.23469003498240418,1,1,26.035827832178175,8,1.920779964980099,1
7,1,0,6,20,0,1,5,4,0.7218737980216898,372,1.0,1,0.0,0.39011781117390193,0,0,50.649777454021084,9,3.720862668330318,1
54,5,0,76,187,1190,61,28,32,0.9106283324830177,1431,0.8611232148151033,6,0.9244277815180582,0.0998409030593994,1,6,24.870540089831586,12,2.3265370150811693,1
18,4,0,30,76,122,23,15,11,0.9224792449566923,614,0.7585700197506697,2,0.9413481456347272,0.22678004957580183,2,16,30.90313027575478,6,1.5771227297048647,1
10,1,0,11,52,19,4,8,6,0.8625975768035954,1549,0.7348674336825499,2,0.0,0.24052651326349,0,0,139.72523763586588,38,8.944456578238828,1
10,1,0,8,40,49,5,4,10,1.5990616711781287,927,0.18901378379536876,0,0.0,0.274241557514964,0,0,90.06026011289993,23,7.065842425296783,1
12,1,0,8,46,40,2,8,7,0.8513792288792419,476,0.8382058201272597,2,0.32257038162083573,0.2632659096815078,0,1,36.32887154176379,9,3.0740248267539334,1
5,5,0,5,30,0,2,5,2,0.5526474027064001,123,1.0,0,0.9930159450391349,0.34774117069243965,0,0,21.259341070753624,1,0.8142381556108657,1
1,1,0,4,3,0,1,3,1,2.0,13,0.0,0,0.0,0.7990057551497756,0,0,6.960230205991024,0,0.4019884897004488,1
3,1,0,5,15,3,0,5,2,0.8205328367192046,58,0.5384014903807876,0,0.0,0.333333333,0,0,15.365529733118425,3,1.826852646232068,1
64,5,0,51,207,1636,26,36,27,0.9419625187953801,1886,0.8129536385659233,5,0.9116011318850684,0.12339590485478807,3,12,27.64316508535613,15,2.2845006341808825,1
7,5,0,7,16,19,4,3,4,0.7941745726561771,49,1.0,0,0.7322489603106479,0.25,0,0,6.479563448057845,1,0.8507850203473348,1
16,2,0,14,93,52,4,12,8,0.847876654368479,1299,0.8255156761450545,3,0.6403279334836924,0.317306893005201,1,4,78.90220580771222,24,4.4105568639733,1
18,5,0,18,101,126,8,16,5,0.8007151791192441,562,1.0,1,0.9743015836923683,0.21624821897219204,1,2,28.750377476031538,10,1.9107063309532606,1
10,4,0,6,40,42,3,5,9,0.6763839401621494,221,1.0,0,0.8684722438340149,0.38013894263017617,0,0,20.485496713549246,4,1.6493338488550202,1
10,3,0,8,45,22,3,7,2,0.5134903234575048,587,0.6659951327776863,1,0.5729732131013707,0.3492339141474285,0,1,53.963944000421,6,3.0918623040610136,1
22,3,0,33,112,145,19,19,13,0.8457572191429127,1198,0.7862349223080789,2,0.5205204717424824,0.19036318221916307,0,3,51.46628161600454,16,2.5122645771256775,1
118,1,0,91,280,5912,72,28,96,0.8864588271413684,4056,0.8412004367676195,8,0.0,0.10316049977127173,0,0,32.883729468725164,17,2.9181511493054426,1
238,3,0,66,477,13444,52,34,194,0.8871158431122219,9016,0.639362062361661,10,0.7314230575050701,0.08005257395871739,2,18,36.47191384506526,32,3.5774518989013306,1
54,4,0,37,169,1160,19,24,29,0.9364818023414706,1361,0.8148581690082827,4,0.925858367323063,0.1192072412080182,3,14,23.722441598609304,10,2.0265697987301308,1
11,2,5,17,28,27,13,4,9,0.7610640586817299,270,1.0,1,0.37874383709826137,0.4004864742411698,0,0,21.689441115646794,3,1.796613633278774,1
125,2,0,95,306,6882,74,37,85,0.9504392949103897,5057,0.7857560849585941,6,0.30246159194356637,0.07345350917610005,0,0,38.95919815820083,23,3.399313323120254,1
5,1,0,9,14,0,8,2,0,0.0,82,1.0,0,0.0,0.4602472772831386,0,0,15.09262111808731,4,1.9883260480518965,1
6,1,0,7,22,3,3,4,5,0.6812285895030652,127,0.009485433628498074,0,0.0066398035399486514,0.4577122629455081,0,0,19.451895300897597,2,1.3342039618247958,1
30,5,0,27,84,260,20,15,22,0.9133283362295448,751,0.5892179182308795,4,0.9583874324800208,0.20874477580328749,0,0,23.61793994149829,11,2.3582929383252904,1
12,6,0,9,70,36,3,8,2,0.916962078150124,687,0.8860679263267023,0,0.8963571579906109,0.24030706893789855,0,2,53.3204257395744,5,1.3606792632670226,1
55,6,0,109,200,1200,99,30,40,0.8944864759516882,1440,0.860252989831626,8,0.9226478015542443,0.07864310814515112,1,1,24.85636728177648,13,2.510408367707578,1
7,3,0,10,51,6,6,5,4,0.711343355679004,297,0.9200364453639888,0,0.5155460502934481,0.42003644536398876,2,6,36.27650368325482,7,2.331154851939408,1
11,1,0,14,31,32,11,3,8,0.8683210477266297,233,0.9534174675162856,0,0.3282540734734765,0.2672397821489062,0,1,18.12640606917219,5,2.126132719646674,1
6,3,0,9,28,5,3,6,2,0.8001907220612449,402,1.0,2,0.7232552998871142,0.2905741253715424,0,0,62.50116014064465,5,1.853884981372773,1
10,1,0,11,51,19,4,8,6,0.8789466707228883,1546,0.6991436919878178,2,0.0,0.24767126160243644,0,0,141.18157550323954,37,8.892064138669333,1
11,1,0,14,37,18,9,7,1,0.666666667,234,1.0,0,0.0,0.2159175205513823,0,0,18.623714558158525,7,2.0573215783629317,1
2,1,1,5,4,1,2,2,2,1.336370463828422,11,0.6636295361715779,0,0.0,0.6946975388735783,0,0,4.336370463828422,1,0.5,1
15,2,0,11,68,56,5,10,6,0.8236872561597844,492,0.7909923233461907,1,0.4646720834357213,0.18928144758320026,0,0,30.611990912786535,7,2.3868555268886045,1
10,3,0,8,39,41,5,5,9,0.6877604031926966,223,1.0,0,0.7254281457226897,0.3861553414565492,0,0,20.117293108320844,4,1.707091277126142,1
6,1,0,9,16,10,8,1,3,1.1247948204072036,183,0.003346362042979223,1,0.0,0.3207218580987988,0,0,24.843930143147254,2,0.8376823957314856,1
17,5,0,15,92,106,3,15,3,0.7610976921862358,546,1.0,3,0.974276527,0.22179491227254972,3,4,30.850449960146598,15,2.5294,1
2,1,0,8,15,2,1,6,2,1.2262879058986724,53,0.7029971235451178,0,0.0,0.41995917206500827,0,0,16.02316043669108,2,1.0858075030501466,1
51,4,0,25,131,955,18,15,48,0.9714077423180297,927,0.14052420207595906,5,0.9275746321944334,0.1293006960634898,3,20,16.28359655637693,7,1.5932735138009906,1
20,4,0,17,91,138,11,13,8,0.837202883233328,575,0.9431106630468484,2,0.6971780792629289,0.19511767566091004,0,0,26.437127666741773,8,1.8003814262944609,1
55,3,0,79,169,1103,67,24,42,0.8255008216867834,1582,0.4288369188502679,6,0.3791487771573542,0.10668293129893215,0,0,27.471285447117705,24,1.9735414313125097,1
25,1,0,17,98,262,5,14,21,0.9096582057120967,736,0.6323925600153231,1,0.18643724449156165,0.2018798134568024,0,0,28.533588683434058,10,2.6520034084029964,1
9,4,0,11,56,18,10,7,2,0.8581885816357877,306,0.6816101499306371,1,0.8993213826080588,0.29961706999454835,0,0,32.416083051691004,1,1.0781831216463393,1
125,2,0,106,319,6893,83,40,89,0.9512285171480207,5056,0.7985266121613486,7,0.3096970773485765,0.0681094040179176,0,0,38.92400931941349,26,3.552820647142277,1
13,5,0,17,65,53,9,15,7,0.8246805850442787,358,0.8515779328163418,1,0.9808464355462966,0.2837278452662805,3,11,24.619083185097974,9,1.818009120511688,1
6,3,0,7,33,8,2,5,3,0.7830793154594391,422,0.7566520562161424,1,0.9281474076241204,0.4216739718919288,1,1,68.15021915675786,8,2.9265248339508543,1
9,6,0,17,85,14,5,16,4,0.7788861790233076,606,0.9004499541625149,1,0.8637127250714023,0.23617360475862012,2,5,59.76968026169074,16,3.695887623740465,1
2,1,0,6,20,2,1,6,1,2.0,102,0.0,0,0.043533564036394634,0.5640302814551854,0,0,34.016154068380956,13,5.253396898335694,1
13,6,0,14,77,44,4,13,2,0.825770420498105,519,1.0,0,0.9821471697090743,0.44783240741553565,3,5,38.310012322903745,11,2.261075935550693,1
22,1,1,34,56,163,29,11,17,0.8934478814874853,284,0.7780148700925857,2,0.0,0.17852178697932172,0,0,11.10657014267141,7,1.4368368774785496,1
127,2,0,166,371,7131,138,56,90,0.9421625626697196,5230,0.8626264455348784,8,0.19088245244908902,0.0616927552790969,0,0,39.6705580263761,43,3.724380054571829,1
5,1,0,9,15,0,8,2,0,0.0,88,1.0,0,0.0,0.37661970279021567,0,0,13.693759880151642,4,1.8362455031361504,1
5,2,0,5,29,3,1,4,3,0.7689471205810183,228,1.0,0,0.7536873481768182,0.6733284572368126,1,3,36.88849303926096,6,2.7452377518893067,1
14,1,0,13,82,28,3,11,6,0.7121753879637714,739,0.9826434106628085,1,0.18424687105707854,0.1626289838562901,0,0,54.89254663123697,15,3.077755686222458,1
52,4,0,21,141,963,13,13,45,0.9589958924343223,1092,0.6969230158276748,4,0.9267965434887401,0.10336282572981932,3,24,19.43178973046562,9,1.6307476615876417,1
15,3,0,9,65,38,3,7,12,0.6696572032960377,670,0.7788292450990757,0,0.7319165882719127,0.18558574389540097,1,4,40.470445379636786,23,4.8357952980734265,1
18,5,0,13,80,80,6,11,6,0.796928839731531,508,1.0,3,0.9734572332527196,0.2065112843777643,0,1,26.11504730845447,10,2.17496937404432,1
14,1,0,10,39,61,3,7,11,0.3426849899992569,313,1.0,1,0.06371790596326449,0.31825138915508516,0,0,21.324649655258554,7,2.4071604154127377,1
25,5,0,17,79,231,8,13,8,0.8298438703042117,516,0.9553799737751214,3,0.9662017600613534,0.15029345340963826,1,5,19.262040506832395,7,1.6239367905429805,1
12,7,0,12,77,38,2,12,3,0.8721602300347208,721,1.0,2,0.9830172202752155,0.2726819812597243,0,0,56.58582045662305,8,1.6042618347864015,1
13,4,0,11,66,42,3,10,2,0.8048358958360907,506,0.9077723216779924,3,0.7558725524267946,0.42634595144253856,2,3,37.3198497595565,8,2.277961511941003,1
8,5,0,5,31,21,3,3,2,0.9715854542926212,126,0.5537616787772972,0,0.9913492738085874,0.5,3,10,14.486902761466954,2,0.9173393705623438,1
42,1,0,45,142,592,17,31,30,0.8013249574851398,1718,0.9266948971294701,3,0.0,0.10178309490010641,0,0,39.438226125555076,24,2.962242905280887,1
147,1,0,126,345,9870,98,50,117,0.9302774049764115,4987,0.7164726095225155,12,0.0,0.07808686270412718,0,0,32.56759352316879,38,3.779192147391093,1
61,3,0,50,180,1539,30,29,31,0.94118460431961,1827,0.6875739381511292,4,0.560932818219764,0.11337805382062537,1,7,28.32283135934051,10,2.035026981802111,1
4,1,0,5,16,2,4,0,2,1.0603758721083665,179,0.8795914921783267,0,0.03659384745451589,0.33715957649418293,0,0,41.538791359796974,19,8.524098584826326,1
11,1,0,5,30,33,1,4,7,0.8050741562707301,229,1.0,0,0.5410658005253192,0.3907628362449773,0,2,18.881533100260143,7,2.235913969402345,1
11,5,0,7,41,25,3,6,1,0.44591569366427464,578,0.8609645566351727,1,0.8127015909027798,0.437240945722687,0,2,48.974622286276215,3,1.9680829161244437,1
14,1,0,10,48,97,7,4,13,1.0753096810944727,908,0.38567305256056966,0,0.0,0.291776357708012,0,0,62.1779652476376,30,7.602557459095056,1
5,4,0,8,46,4,2,8,2,0.7388933376898846,257,1.0,1,0.8111065115138941,0.7429013355785383,1,2,46.359482910696244,5,1.7455282644676902,1
9,2,0,19,53,20,4,19,2,0.7535437994324129,393,1.0,3,0.5486014752652593,0.2583974479430082,0,0,39.839487269801836,6,2.065970790563001,1
225,4,0,62,454,12493,46,36,182,0.8852617072055272,8340,0.7682734357441671,10,0.7431386973598805,0.08214308212958914,3,14,35.7016511938973,28,3.324342170615109,1
14,3,0,8,31,77,5,5,12,0.8552896298042763,185,1.0,2,0.5863649570612525,0.25780713908030395,1,1,11.425704305274223,2,1.1658425369731855,1
127,2,0,176,379,7160,147,58,90,0.9405575991998536,5259,0.8737314613582479,8,0.1702804865952119,0.06059808836927623,0,0,39.81819601571194,46,3.7541277481471362,1
11,4,0,10,62,31,3,9,2,0.7491959801392483,456,1.0,0,0.7276753498834643,0.47397666320484727,2,3,37.36212649016178,6,1.8250444056449042,1
10,3,0,11,50,13,6,6,5,0.7139769506016718,603,0.5315927961243627,0,0.617940620143592,0.3136729288993221,0,0,55.78300895050772,12,3.5532046016958585,1
10,1,0,14,37,16,10,4,10,0.7100127071260833,286,0.9151977233084999,1,0.0,0.3358522372491742,0,0,25.596950250445108,7,2.6221794666038525,1
20,6,0,17,83,63,12,7,8,0.6920403597054835,589,1.0,1,0.9790138105248803,0.2245832711066722,3,6,26.879665946104204,13,2.764238141457729,1
1,2,0,4,2,0,1,2,1,2.0,5,0.0,0,0.8974361480462039,0.9743590370115509,0,0,4.102563851953796,0,0.05128192597689807,1
10,3,0,8,46,21,3,7,2,0.5262101166970453,588,0.6292954014275041,1,0.5278483576842586,0.3326680631958462,0,1,54.90310031994004,6,3.303394968097045,1
2,1,0,7,11,1,3,4,1,1.4746189584860845,52,0.0,1,0.0,0.5150234032303888,0,0,15.316969004897452,1,0.8142062788001656,1
5,1,0,9,15,0,8,2,0,0.0,87,1.0,0,0.0,0.3981117697089218,0,0,14.053263542884821,4,1.8753298035978254,1
2,1,0,6,20,2,1,6,1,2.0,102,0.0,0,0.03482457216672966,0.562334892696637,0,0,33.879554173779475,13,5.269381701743329,1
13,1,0,10,38,59,4,6,11,0.3016300834231205,312,1.0,1,0.0,0.3189411331506267,0,0,21.42469336176759,8,2.504045524512728,1
43,4,0,14,110,755,6,13,36,0.9540590751406238,977,0.88,3,0.938953488,0.121645796,3,17,21.151236521475685,30,1.8837,1
11,1,0,11,58,32,3,9,6,0.7338625511060357,483,1.0,0,0.0,0.2996190676362952,0,0,39.424430288995865,4,1.7530787047372187,1
20,5,0,19,123,118,8,17,7,0.7897091701911958,775,1.0,1,0.9713956377318118,0.1906510899561674,2,5,36.72083519057884,8,1.8389633785486272,1
7,6,0,5,40,9,3,4,4,0.5822602923111108,207,1.0,1,0.9916712545603488,0.2939413283661495,2,5,25.403471929482304,3,1.3119652695232824,1
12,5,0,15,64,46,6,13,4,0.8097779864543886,346,0.9205538617860464,1,0.982229975005727,0.25340483441997735,3,12,25.434939392378325,6,1.7574592681141021,1
21,1,3,22,35,171,19,5,21,0.989893557148852,237,0.18089428316500628,0,0.0,0.3828052606496555,0,0,9.570846539714392,4,1.322353655706711,1
5,5,0,5,32,2,1,3,3,0.47372983999228885,191,1.0,0,0.9872603642655037,0.4418110219933144,1,10,36.236490346644786,8,2.5408774133388032,1
6,5,0,11,35,3,6,5,4,0.7025301691575722,261,0.32479565789298154,0,0.9848386459525551,0.32873579127775077,1,2,40.98955482790727,10,3.321493724606099,1
42,2,0,37,152,569,10,32,23,0.7981182459250703,1760,0.9088321106189933,4,0.31148296648168583,0.12782869158891624,0,0,40.56612559724945,22,2.5881030743417703,1
40,5,0,40,143,557,26,28,26,0.8991849114365382,1668,0.5542752492770782,5,0.9439226993478168,0.10756116183177701,3,14,39.41898821986911,11,2.735875823230477,1
20,4,0,17,92,138,11,13,8,0.8362189457659241,575,0.9470425309046906,2,0.7163325714767529,0.19660701955122223,0,0,26.469118773456923,8,1.776165052158011,1
22,3,0,34,118,148,23,19,13,0.865905385692836,1191,0.8263575644897476,2,0.6951877074744557,0.1839335909330325,0,5,50.57030178115252,16,2.6688933416989955,1
21,4,0,9,72,152,5,8,5,0.8902827272719579,513,1.0,2,0.7250751713698284,0.18669014906269904,0,0,22.918811167136262,7,1.7849181538553751,1
60,5,0,65,218,1429,36,45,34,0.9434501812284635,1884,0.5524411000743634,8,0.9184134128390821,0.1285524146243897,2,11,29.267870227312333,21,2.428099703863978,1
4,6,0,4,31,0,1,3,2,0.6471703315008538,381,1.0,0,0.9949050126272081,0.6521428535751249,2,4,87.31314254571411,5,1.7971327190429285,1
5,2,0,5,50,8,2,4,3,0.7923340086011847,304,1.0,0,0.9273521609276965,0.32479796874940337,0,0,49.47075099560016,7,1.951216418326827,1
15,5,0,18,67,34,11,12,11,0.8276850326317621,541,0.7672080127227222,3,0.9784254393770333,0.2854223685804674,1,2,32.74029414336725,6,1.8598759801710991,1
22,1,0,19,90,104,8,16,10,0.8516070991196474,699,0.8,2,0.0,0.22141160616385197,0,0,29.14511401598064,8,2.0837046116155085,1
118,1,0,17,194,6169,13,5,33,0.9245668182715936,5189,0.72541606875863,1,0.03550341403621136,0.1304826213757381,0,0,41.94973844153575,10,1.782785894260942,1
18,5,0,21,124,110,8,20,6,0.7465285240750306,764,1.0,0,0.9755178006594643,0.1899297384538711,2,5,40.72318518767235,8,1.7135635433408032,1
6,1,0,4,18,14,1,3,5,1.9829506702900963,92,0.008524664854951847,0,0.8008070017683775,0.498934416893131,0,2,14.492896112649289,2,1.0071036032236313,1
17,5,0,16,93,106,4,16,3,0.773922674934299,550,1.0,3,0.9741196378518521,0.22271851542032972,2,4,30.756365977339797,14,2.4753019271252166,1
10,2,0,5,28,15,2,4,8,0.7313295122042183,230,0.7792734327156347,0,0.7055293320607107,0.4637654525748375,1,3,21.327490953309656,3,1.3256064450962453,1
11,1,0,11,31,33,7,5,9,0.7736043099860513,233,1.0,1,0.29169683748497666,0.40806534982058007,0,1,18.777808087682576,6,2.140734748874974,1
5,1,0,5,27,1,1,3,3,0.5099139671875763,199,1.0,0,0.8480289633806237,0.47312167208151773,0,6,37.065137194445796,7,2.1946619333802855,1
23,1,0,42,67,176,36,14,16,0.8639984983537606,332,0.9610289946809902,3,0.0,0.10783959849654362,0,0,12.470022816894643,8,1.5133232424451708,1
125,1,0,237,429,6892,204,72,87,0.9258678873400417,5415,0.9651011228174705,9,0.0,0.05232609975900569,0,0,41.824370501745804,67,4.0,1
22,5,0,21,90,101,10,16,10,0.8035251391405734,479,1.0,3,0.9685995379518411,0.23665128727918683,1,4,20.486404951414173,10,1.5911087442638816,1
39,4,0,71,225,243,41,43,27,0.7090503372940988,1822,0.9491848301152557,7,0.8169520273609263,0.12957352600740513,0,1,44.94747791173663,26,4.089513007753328,1
11,1,0,12,55,15,4,8,6,0.7970983751410577,1537,0.8616331578559249,3,0.0,0.2212364209137728,0,0,132.02548580468792,41,9.111567135464119,1
18,3,0,20,105,120,7,17,10,0.7043199879751951,772,0.8510684820852357,0,0.4671514350998859,0.22007876951127592,1,2,40.31664547678981,12,2.9669644212596915,1
14,1,2,22,23,56,21,1,9,0.7671264015137562,121,0.0,0,0.07470887774806978,0.33455494970113975,0,0,7.343268436944367,4,1.1059286854188999,1
13,3,2,41,25,35,40,2,8,0.5681348701254342,151,0.24528553225533456,1,0.6707170137284039,0.5061388289124283,0,1,11.623565499696667,2,1.2164950295400097,1
